agglosID,n1000000,n100000,n50000,n20000,n10000,n7500,n5000,n2500,n1500,n1000,n750,n500,n400,n300,n250,n200,n175,n150,n125,n100,n90,n80,n70,n60,n50,n40,n30,n20,n10,n5,n0,a1000000,a100000,a50000,a20000,a10000,a7500,a5000,a2500,a1500,a1000,a750,a500,a400,a300,a250,a200,a175,a150,a125,a100,a90,a80,a70,a60,a50,a40,a30,a20,a10,a5,a0,CITY,COUNTRY,NSMALL B
4043,0,0,0,0,0,0.000110791,0.000110791,0.000110791,0.000110791,0.000332373,0.000443164,0.002880567,0.006425881,0.02005318,0.047418569,0.125083093,0.200199424,0.287281188,0.372701086,0.451030357,0.475072014,0.500553955,0.526035896,0.553068912,0.583758032,0.624972302,0.674939065,0.762685575,0.902614669,0.987369821,9026,0,0,0,0,0,0.008347788,0.008347788,0.008347788,0.008347788,0.011052491,0.012101704,0.026325043,0.042032158,0.087722431,0.161640212,0.332230257,0.471558008,0.612548062,0.729304186,0.817779225,0.840511107,0.862066469,0.881146981,0.898656687,0.915444923,0.933953878,0.951217265,0.972655414,0.993368369,0.999446747,906144.2739,Imeko,NGA,5269
4044,0,0,0,0,0,0,0,0,0,0.000177368,0.000177368,0.000709471,0.001064207,0.002305782,0.004079461,0.007981554,0.010730756,0.014278113,0.023855977,0.040085137,0.051525364,0.066512948,0.086910252,0.119545938,0.167523945,0.240865555,0.348261795,0.535384888,0.794696701,0.970734303,11276,0,0,0,0,0,0,0,0,0,0.006247146,0.006247146,0.016261588,0.021272093,0.034292019,0.04983636,0.076779999,0.092850691,0.110777807,0.151388507,0.207374519,0.241167424,0.280540092,0.327942107,0.393775292,0.475393986,0.577229699,0.693308622,0.836809035,0.956368072,0.995967152,362184.9335,Imerintsiatosika,MDG,1889
4046,0,0,0,0,0,0,0,0,0,0,0.00094697,0.004734848,0.007575758,0.027935606,0.042140152,0.093276515,0.151988636,0.247159091,0.350852273,0.456439394,0.489583333,0.51657197,0.554450758,0.585227273,0.620738636,0.660984848,0.710227273,0.779829545,0.883996212,0.982481061,2112,0,0,0,0,0,0,0,0,0,0,0.007913653,0.031539244,0.044674607,0.114929358,0.153966741,0.269387264,0.379808517,0.53515668,0.679422765,0.800057053,0.832023263,0.855227931,0.884024147,0.904179031,0.923965059,0.942137251,0.959558736,0.976958885,0.992281995,0.999184801,208631.0897,Imiegba,NGA,1311
4048,0,0,0,0,0,0,0,0,0,0,0,0.000160501,0.001043255,0.002728513,0.00425327,0.008667041,0.014846321,0.023513362,0.039643688,0.066928818,0.081935639,0.100072225,0.12832036,0.174384078,0.239707889,0.345718642,0.50308964,0.699622823,0.869593131,0.978412647,12461,0,0,0,0,0,0,0,0,0,0,0,0.002265023,0.01177984,0.026041374,0.036475461,0.060404361,0.088846956,0.12343428,0.17816117,0.253218083,0.288420086,0.326478712,0.378567342,0.452477461,0.54077925,0.657894175,0.793385448,0.914744213,0.978461166,0.997561429,503597.2716,Imizizi,ZAF,2987
4049,0,0,0,0,0,0,0,0,0,0,0.000101286,0.001721868,0.004760458,0.023397144,0.048921301,0.095816874,0.139572572,0.194571052,0.266383065,0.359566494,0.392281981,0.422465309,0.451939633,0.486478274,0.526992809,0.574192241,0.631722881,0.729160336,0.882102704,0.985921199,9873,0,0,0,0,0,0,0,0,0,0,0.000981762,0.011529194,0.02710748,0.100100827,0.181228344,0.30370845,0.399864306,0.504467646,0.620010473,0.742610326,0.779142786,0.809277363,0.835233054,0.861530173,0.887643149,0.912452754,0.936000686,0.964070219,0.99055078,0.999271731,840400.2179,Imota,NGA,5203
405,0,0,0,0,0,0,0,0,0,0,0.000221166,0.002101073,0.005086807,0.013491098,0.024881124,0.045781267,0.061594604,0.087028641,0.12252571,0.178480593,0.20590512,0.242176269,0.285082384,0.331969479,0.400199049,0.466327546,0.539643923,0.65763574,0.837664492,0.979431605,9043,0,0,0,0,0,0,0,0,0,0,0.003248895,0.021841094,0.044078468,0.092061999,0.144632376,0.223032944,0.273043494,0.342505487,0.424801095,0.530158118,0.574056736,0.625927176,0.679948819,0.730966982,0.794399549,0.844570598,0.887549589,0.936787384,0.981220462,0.998446157,535957.9271,Akim Achiase,GHA,3619
4051,0,0,0,0,0,0,0,0,0,0.000183453,0.000550358,0.002384884,0.003852504,0.009356081,0.015226564,0.025775087,0.037699505,0.055586131,0.085213722,0.137497707,0.166941846,0.201614383,0.24270776,0.295909008,0.364428545,0.440469639,0.539809209,0.678866263,0.86158503,0.983214089,10902,0,0,0,0,0,0,0,0,0,0.003809185,0.00976282,0.031697128,0.04408215,0.079488457,0.109541342,0.153394612,0.195219616,0.249634907,0.325680098,0.435901884,0.488561575,0.544155333,0.6020196,0.666855076,0.737629762,0.802078761,0.867122301,0.931456085,0.981921419,0.998603466,578800.8018,Impfondo,COG,3973
4052,0,0,0,0,0,0,0,0,0,0.000377786,0.000755572,0.003588969,0.00491122,0.008689082,0.013411409,0.022289384,0.028333963,0.039478655,0.053645637,0.074234983,0.084812996,0.097846619,0.116924821,0.150925576,0.259161315,0.476955043,0.577635059,0.688893087,0.862108047,0.977521723,5294,0,0,0,0,0,0,0,0,0,0.009008151,0.015853318,0.050968804,0.063666439,0.091664793,0.120105368,0.163531936,0.188184427,0.227777692,0.269903661,0.319347085,0.341141597,0.365287909,0.396572186,0.44444211,0.571244794,0.788361586,0.865031677,0.924959249,0.979907821,0.99781294,242308.5198,Impumelelo,ZAF,1372
4055,0,0,0,0,0,0,0,0,0,0,0,0.000754148,0.002262443,0.005530417,0.010306687,0.023378582,0.034690799,0.06083459,0.10231272,0.157616893,0.186525892,0.218702866,0.249371543,0.287078934,0.335847159,0.400452489,0.505279035,0.655354449,0.878833585,0.987179487,3978,0,0,0,0,0,0,0,0,0,0,0,0.008374753,0.021204543,0.04252363,0.067298037,0.124203848,0.164892483,0.246041433,0.355837474,0.475153815,0.527664718,0.580281562,0.624132388,0.671190594,0.722885648,0.778495832,0.848223481,0.919471806,0.983292522,0.998951792,206877.9609,In Ghar,DZA,1336
4056,0,0,0,0,0,0,0,0,9.11E-05,0.000501322,0.001139367,0.003281378,0.005605688,0.011667122,0.017455109,0.032540334,0.045392398,0.064442621,0.093883876,0.141555009,0.168808677,0.197794185,0.230972564,0.268434965,0.313690639,0.37375809,0.457615532,0.600628931,0.831282472,0.97894449,21942,0,0,0,0,0,0,0,0,0.003428232,0.012144481,0.023000664,0.048002755,0.068175998,0.108789093,0.139269838,0.203942839,0.250621937,0.310508172,0.388662122,0.491859986,0.542057605,0.589862148,0.63820796,0.685485274,0.733837263,0.786117349,0.842666663,0.910921524,0.976962778,0.998282709,1129832.883,In Salah,DZA,6883
4057,0,0,0,0,0,0,0,0,0,0.000365497,0.000365497,0.001096491,0.002923977,0.007675439,0.012792398,0.019736842,0.024488304,0.039839181,0.067251462,0.115131579,0.146564327,0.184210526,0.242324561,0.316885965,0.400219298,0.510964912,0.59502924,0.717105263,0.861842105,0.987207602,2736,0,0,0,0,0,0,0,0,0,0.007546884,0.007546884,0.014803282,0.030119764,0.060015503,0.086655622,0.115261059,0.132073315,0.17886647,0.249863708,0.351808832,0.408529273,0.469921705,0.552545082,0.644790221,0.732072332,0.827599485,0.883792117,0.94063408,0.981657418,0.998910519,143489.8115,Ina,BEN,1095
4059,0,0,0,0,0,0,0,0,0.000105552,0.000422208,0.000633312,0.004960946,0.01245514,0.040215326,0.066708887,0.101646612,0.122862571,0.149989445,0.183132784,0.222609246,0.242030821,0.266624446,0.292062487,0.33006122,0.375976356,0.433396665,0.507494195,0.640173105,0.850010555,0.978572936,9474,0,0,0,0,0,0,0,0,0.002855466,0.008101787,0.010415242,0.045038648,0.091720418,0.223085191,0.323979875,0.433337873,0.488721126,0.550060046,0.613393768,0.674871362,0.700594589,0.729633003,0.756124382,0.7903338,0.825378224,0.8613413,0.897388372,0.94245995,0.985790821,0.998700057,679835.1787,Inchaban (Ntwaaban),GHA,3562
406,0,0,0,0,0,0,0,0,0,0,0.000353294,0.003532945,0.004769475,0.010422187,0.017311429,0.028616852,0.039745628,0.054760643,0.076488253,0.114820703,0.132838721,0.154213037,0.18335983,0.219395866,0.269563681,0.336866278,0.425189896,0.578166402,0.833068362,0.984984985,5661,0,0,0,0,0,0,0,0,0,0,0.006600238,0.047016834,0.058362166,0.100470887,0.140991367,0.19577712,0.240493708,0.292974706,0.357059407,0.449126726,0.485953767,0.525305546,0.572152637,0.622679412,0.681705318,0.746824239,0.813073366,0.893785938,0.974676139,0.998584089,262359.0561,Akim Akroso,GHA,1526
4061,0,0,0,0,0,0,0,0,0,0.000108331,0.000433323,0.000758314,0.001083306,0.002599935,0.004658217,0.007799805,0.012891344,0.021232803,0.035315784,0.068898278,0.091972701,0.124471888,0.167912469,0.229769256,0.308200628,0.398440039,0.51132055,0.66558336,0.863828404,0.979525512,9231,0,0,0,0,0,0,0,0,0,0.002664094,0.008540143,0.013312131,0.016688861,0.028705863,0.041873813,0.058334536,0.080621627,0.11223726,0.157391282,0.244952636,0.296389049,0.36088487,0.436976627,0.530814244,0.632017151,0.727254088,0.819329949,0.908689094,0.97809006,0.997872556,393243.3743,Inchini,ETH,2845
4063,0,0,0,0,0,0,0,0,0,0.000126024,0.000126024,0.000504096,0.001260239,0.002016383,0.003906742,0.0089477,0.014744802,0.022432262,0.036294896,0.063516068,0.079773157,0.099558916,0.125645873,0.158034026,0.207939509,0.278008822,0.387397606,0.532955261,0.755639572,0.96710775,7935,0,0,0,0,0,0,0,0,0,0.004802456,0.004802456,0.011302275,0.02103341,0.028324749,0.042739219,0.074384466,0.105161469,0.140482101,0.194203868,0.279753536,0.323462341,0.371021416,0.426308828,0.485769339,0.563094095,0.651950596,0.759099048,0.861679288,0.952759586,0.995890235,279979.1048,Ingawa,NGA,1650
4064,0,0,0,0,0,0,0,0,0,0.000363504,0.001090513,0.00496789,0.014418999,0.05307161,0.10929359,0.207924391,0.285714286,0.374288138,0.447958318,0.522476675,0.549375984,0.573851933,0.600993578,0.6289834,0.668847692,0.713074034,0.754150006,0.82260996,0.917605719,0.987640858,8253,0,0,0,0,0,0,0,0,0,0.003643047,0.008607977,0.026667281,0.060341315,0.166626699,0.290761616,0.46906436,0.587315149,0.704557142,0.786979705,0.855696035,0.876448017,0.893371506,0.909844165,0.924623571,0.942416923,0.958566651,0.97032894,0.984033807,0.995428098,0.999550461,1015817.053,Inisa,NGA,5520
4066,0,0,0,0,0,0,0,0,0.000135823,0.000611205,0.001086587,0.003735144,0.006994907,0.014465195,0.02295416,0.038777589,0.050594228,0.069609508,0.094397284,0.159320883,0.210118846,0.270152801,0.331341256,0.38770798,0.441833616,0.500237691,0.578064516,0.684142615,0.848760611,0.97860781,14725,0,0,0,0,0,0,0,0,0.003520524,0.01280034,0.019472651,0.04484097,0.068727271,0.111008387,0.148810746,0.20692204,0.243091665,0.293664546,0.349058419,0.466181622,0.545148119,0.628865119,0.704229317,0.764332837,0.813122282,0.856101552,0.900496038,0.943459476,0.983020819,0.998489509,897608.164,Injebara,ETH,6506
4067,0,0,0,0,0,0,0,0,0,0,0.000298507,0.001293532,0.001791045,0.003880597,0.006069652,0.007661692,0.010547264,0.014925373,0.022487562,0.038507463,0.047661692,0.063383085,0.08238806,0.114129353,0.179104478,0.272935323,0.422288557,0.670746269,0.879402985,0.985771144,10050,0,0,0,0,0,0,0,0,0,0,0.006907686,0.023510657,0.029924961,0.050642337,0.067044202,0.076723198,0.091954482,0.111670317,0.140706991,0.190785801,0.215086265,0.252646334,0.292479004,0.350234672,0.450073851,0.567747136,0.713176103,0.886329935,0.976402399,0.998186781,357257.2258,Inkisi,COD,1800
4068,0,0,0,0,0,0,0,0,0,9.00E-05,0.000179969,0.001079816,0.002249618,0.005579052,0.008728516,0.015927292,0.020696482,0.031674615,0.05911995,0.138126518,0.176549987,0.208314587,0.246828039,0.309187438,0.392783227,0.488616935,0.591559435,0.734275173,0.88958877,0.987042203,11113,0,0,0,0,0,0,0,0,0,0.002010162,0.003331528,0.013525643,0.023378269,0.045251926,0.061657575,0.092624402,0.109535987,0.143447488,0.214250684,0.381836992,0.45140478,0.502974709,0.558077721,0.635014702,0.722576481,0.804632551,0.873474991,0.941022468,0.985423894,0.998880782,581804.2878,Inongo,COD,4365
407,0,0,0,0,0,0,0,0,0,0,0.000453823,0.002949853,0.006126617,0.020195144,0.033582936,0.060131609,0.076696165,0.103925573,0.139096891,0.18879056,0.218515997,0.246653052,0.277059224,0.327433628,0.379850238,0.428182437,0.502382573,0.63694123,0.833446789,0.976855003,4407,0,0,0,0,0,0,0,0,0,0,0.006063009,0.029267655,0.051313298,0.130158098,0.190281368,0.287148252,0.337860649,0.410047924,0.488839666,0.579634279,0.62588526,0.665269856,0.702428431,0.755686427,0.803017443,0.838563229,0.880326373,0.934334506,0.981512371,0.998323776,269208.4561,Akim Asene,GHA,1674
4071,0,0,0,0,0,0,0,0,0,0.000557517,0.000743356,0.003530942,0.006132689,0.017283033,0.034937744,0.067087902,0.102583163,0.149042929,0.211670693,0.289165583,0.326519234,0.364802081,0.411447686,0.462925107,0.526296227,0.591154061,0.665861364,0.769373722,0.904107043,0.99015053,5381,0,0,0,0,0,0,0,0,0,0.008460223,0.010582717,0.030710604,0.045225874,0.092666113,0.153675091,0.244983129,0.329555254,0.425211395,0.534945166,0.645623958,0.690832094,0.732039093,0.776716696,0.819160653,0.863718188,0.900650856,0.93389305,0.966364159,0.991392665,0.999476461,421920.4131,Inyi-Umuom,NGA,2832
4073,0,0,0,0,0,0,0,0,0,5.12E-05,0.000153531,0.000511771,0.000921187,0.002302968,0.003633572,0.007471853,0.012026612,0.023183214,0.04667349,0.086131013,0.106141249,0.128300921,0.15419652,0.193398158,0.26258956,0.354605937,0.476560901,0.626663255,0.829682702,0.978556807,19540,0,0,0,0,0,0,0,0,0,0.001371259,0.003611166,0.009094857,0.01345788,0.024910595,0.033802771,0.054200683,0.074855316,0.118865674,0.197421085,0.305933525,0.352613616,0.398674144,0.446160145,0.508307738,0.600653642,0.702386776,0.806064026,0.89788004,0.970954611,0.997665327,795852.139,Ipelegeng,ZAF,5131
4075,0,0,0,0,0,0,0.00010022,0.000200441,0.000901984,0.001202646,0.00210463,0.007516536,0.01643616,0.043595911,0.079374624,0.138905592,0.186209661,0.245239527,0.317598717,0.399579074,0.430647424,0.461114452,0.489977951,0.523752255,0.560833834,0.609039888,0.670675486,0.764882742,0.898977751,0.987973542,9978,0,0,0,0,0,0,0.005581449,0.010004176,0.02255611,0.025861329,0.033211614,0.064834349,0.103801039,0.194620354,0.290340561,0.42099901,0.507956232,0.602178372,0.700214886,0.791004357,0.820034257,0.84546785,0.866782406,0.888378639,0.908433859,0.929625868,0.950748194,0.973432962,0.993032482,0.999483319,1013877.076,Iperu,NGA,5596
4076,0,0,0,0,0,0,0,0,0,0.000147623,0.00088574,0.002804842,0.009300266,0.030558016,0.067020963,0.136108651,0.185119575,0.262326543,0.348243283,0.445822262,0.48597579,0.526867434,0.562592265,0.596840862,0.634189548,0.672423974,0.721582521,0.799822852,0.911130794,0.990552111,6774,0,0,0,0,0,0,0,0,0,0.001915831,0.008150165,0.019320096,0.046982565,0.116308597,0.211919779,0.360354495,0.448426996,0.569173004,0.683151835,0.789068483,0.825801554,0.859252978,0.885063323,0.90658843,0.926437093,0.942961437,0.959440463,0.978058842,0.993972325,0.999595133,701826.2531,Ipetu,NGA,4296
4077,0,0,0,0,0,0,0,0,0.000136687,0.000455622,0.001549116,0.00569528,0.011162748,0.029478768,0.070803718,0.154683798,0.21601057,0.307864042,0.390924002,0.466694004,0.489930745,0.51344086,0.536723164,0.562967013,0.593949335,0.630216876,0.678102788,0.771049754,0.904547111,0.989292874,21948,0,0,0,0,0,0,0,0,0.00233679,0.005733118,0.014268453,0.037752041,0.06038829,0.117970126,0.223335881,0.399024538,0.506514094,0.646695447,0.754172892,0.834814229,0.855611926,0.874390629,0.890828772,0.906855509,0.922799924,0.938148461,0.953764456,0.975179711,0.993670394,0.999543056,2333008.779,Ipetumodu,NGA,13036
408,0,0,0,0,0,0,0,0,0,0.000865426,0.002596279,0.00692341,0.010385115,0.023366508,0.035482475,0.055819991,0.072695803,0.100389442,0.131112073,0.168758113,0.186499351,0.211596711,0.247079186,0.295110342,0.35049762,0.414106447,0.489831242,0.637386413,0.844655993,0.985287754,2311,0,0,0,0,0,0,0,0,0,0.01651954,0.040186505,0.086589346,0.111518303,0.185941681,0.240109069,0.314463849,0.365731703,0.439598714,0.507700824,0.576862906,0.604512021,0.639183306,0.682681475,0.733581802,0.783500729,0.829952848,0.872985345,0.932650825,0.982169793,0.998943129,140941.307,Akim Manso,GHA,810
4080,0,0,0,0,0,0,0,0,0,0,0.000733317,0.003177707,0.009044243,0.030065999,0.059154241,0.120752872,0.165240772,0.236616964,0.305793205,0.377902713,0.405035444,0.431923735,0.461011978,0.493033488,0.51723295,0.558298704,0.601319971,0.683940357,0.837936935,0.976533855,4091,0,0,0,0,0,0,0,0,0,0,0.00704842,0.022691086,0.052035606,0.130260402,0.218519562,0.370556589,0.463136943,0.591853955,0.697316682,0.787403455,0.816094511,0.841518533,0.865653844,0.888920197,0.903688808,0.924164585,0.940625098,0.963147736,0.987881213,0.998814333,367635.7234,Iporo Ekiti,NGA,2116
4081,0,0,0,0,0,0,0,0,0,0.000508776,0.000763165,0.006359705,0.011701857,0.031289748,0.051132027,0.097430679,0.139404732,0.199949122,0.268379547,0.345459171,0.386161282,0.417705418,0.458153142,0.489188502,0.524548461,0.56270669,0.618163317,0.704909692,0.856525057,0.98168405,3931,0,0,0,0,0,0,0,0,0,0.007852451,0.010080711,0.047655251,0.075131453,0.15103063,0.212793822,0.332404149,0.423039357,0.535136666,0.642231963,0.741221792,0.785751537,0.816633526,0.851437891,0.874578353,0.896924181,0.916623253,0.93867692,0.963082619,0.988657076,0.99911382,342296.7742,Ipoti,NGA,2062
4082,0,0,0,0,0,0,0,0,0,0,0.000196309,0.000196309,0.000981547,0.003533569,0.005496663,0.007067138,0.008637613,0.010404397,0.015115823,0.023753435,0.03180212,0.041813899,0.063996859,0.091283863,0.138594425,0.228307813,0.38201806,0.648606203,0.861601885,0.980172752,5094,0,0,0,0,0,0,0,0,0,0,0.00484957,0.00484957,0.01548636,0.042339494,0.059049341,0.070175258,0.079092204,0.0881464,0.107616427,0.137618209,0.161348535,0.187358102,0.239084285,0.293780411,0.374236618,0.499261486,0.663715116,0.869237763,0.970438117,0.99719313,163642.1822,Ippy,CAF,706
4083,0,0,0,0,0,0,0,0,0,0.000778816,0.000778816,0.002336449,0.005062305,0.029595016,0.058021807,0.132009346,0.185358255,0.276479751,0.341900312,0.400311526,0.419781931,0.439252336,0.459501558,0.484423676,0.523364486,0.580218069,0.646028037,0.739875389,0.874221184,0.978193146,2568,0,0,0,0,0,0,0,0,0,0.010218003,0.010218003,0.019447147,0.032527182,0.119735438,0.201757824,0.374305278,0.48038168,0.636873093,0.733000551,0.801847852,0.821443375,0.838908838,0.855025807,0.872011394,0.894498471,0.921511968,0.945700117,0.969859064,0.990856248,0.998929559,242655.9318,Irawaw,NGA,1344
4084,0,0,0,0,0,0,0,0,0,0.00091047,0.001517451,0.004855842,0.013050076,0.041881639,0.078603945,0.145371775,0.191502276,0.264036419,0.352655539,0.431562974,0.464339909,0.498027314,0.527162367,0.559635812,0.594840668,0.637329287,0.680121396,0.748103187,0.883459788,0.989377845,3295,0,0,0,0,0,0,0,0,0,0.009908795,0.014728992,0.034157463,0.068902529,0.164674389,0.261838237,0.405050556,0.488489969,0.60207983,0.719808765,0.8059902,0.836126889,0.863741049,0.884868449,0.905296638,0.923957923,0.942370318,0.956851922,0.97299105,0.992126385,0.999558946,340964.7991,Ire Ekiti,NGA,1960
4085,0,0,0,0,0,0,0,0,5.04E-05,0.000100852,0.000352983,0.002117896,0.004740053,0.013816752,0.033281226,0.08431244,0.133276184,0.202410368,0.267207907,0.331349907,0.356058696,0.37799405,0.400988352,0.42635268,0.459280924,0.499470526,0.560435682,0.670868842,0.851444708,0.981443195,19831,0,0,0,0,0,0,0,0,0.001026809,0.00190489,0.004452649,0.01787783,0.032651293,0.071600998,0.139106345,0.283068499,0.399529212,0.542505801,0.656512561,0.748662142,0.778700708,0.802497204,0.824452229,0.845466988,0.86846385,0.891514897,0.918397901,0.952900916,0.986907281,0.998942023,1552666.807,Irele,NGA,9108
4086,0,0,0,0,0,0,0,0,0,0,0.000786782,0.004327301,0.009047994,0.034618411,0.066089693,0.139260425,0.199449253,0.280881196,0.367820614,0.46184107,0.498033045,0.533438238,0.57238395,0.610936271,0.65263572,0.702596381,0.749803304,0.821400472,0.924468922,0.988198269,2542,0,0,0,0,0,0,0,0,0,0,0.005920544,0.025515864,0.044718589,0.126577028,0.206849967,0.357030789,0.462119607,0.585597225,0.697016328,0.795967082,0.828172565,0.856246984,0.883511578,0.90661645,0.92800255,0.949099122,0.964310415,0.980673445,0.99524056,0.999544319,272404.4825,Iresi,NGA,1659
4089,0,0,0,0,0,0,0,3.42E-05,0.000153744,0.000512479,0.001264115,0.003980252,0.007413861,0.021489947,0.040229591,0.077384308,0.105946463,0.144279882,0.196979791,0.269546798,0.300842174,0.333401664,0.368421053,0.414663728,0.466560754,0.527972804,0.603016792,0.715574233,0.872836912,0.981038282,58539,0,0,0,0,0,0,0,0.001291951,0.003942874,0.009583358,0.018239883,0.039434337,0.059606417,0.123159724,0.191044782,0.301192232,0.372250703,0.454987159,0.55114251,0.659597009,0.699264567,0.736147859,0.771106318,0.811048653,0.84897121,0.885705755,0.920525373,0.957325727,0.988452195,0.998874618,4392332.983,Iringa,TZA,27312
409,0,0,0,0,0,0,0,4.08E-05,0.000122324,0.000366972,0.001060143,0.004852192,0.01235474,0.038246687,0.07127421,0.123017329,0.154862385,0.200570846,0.249989806,0.303445464,0.326156983,0.351314985,0.378715596,0.413863405,0.454148828,0.502711519,0.57166157,0.68587156,0.86470948,0.98324159,24525,0,0,0,0,0,0,0,0.001461647,0.00303314,0.006321793,0.013291198,0.039920963,0.07954662,0.183840878,0.291293403,0.42891346,0.499922412,0.588216429,0.669152963,0.74061935,0.766318622,0.79180362,0.816273687,0.843392189,0.86978225,0.895739299,0.924182805,0.957528434,0.988751995,0.999119211,2058530.139,Akim Oda,GHA,11138
